Type,ShippingMode,ProductPrice,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemQuantity,OrderRegion,ShippingMonthName,is_outlier,Type_index,ShippingMode_index,CategoryName_index,CustomerSegment_index,OrderRegion_index,ShippingMonthName_index
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Northern Europe,September,0,1.0,0.0,7.0,1.0,4.0,5.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Northern Europe,September,0,1.0,0.0,7.0,1.0,4.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Northern Europe,September,0,1.0,0.0,0.0,1.0,4.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southern Europe,October,0,1.0,0.0,0.0,1.0,6.0,10.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southern Europe,July,0,1.0,0.0,0.0,1.0,6.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Eastern Europe,November,0,1.0,0.0,0.0,1.0,15.0,11.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Eastern Europe,September,0,1.0,0.0,0.0,1.0,15.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Northern Europe,August,0,1.0,0.0,0.0,1.0,4.0,4.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Western Europe,June,0,1.0,0.0,0.0,1.0,1.0,7.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southern Europe,July,0,1.0,0.0,0.0,1.0,6.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Western Europe,September,0,1.0,0.0,0.0,1.0,1.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Northern Europe,September,0,1.0,0.0,0.0,1.0,4.0,5.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Western Europe,July,0,1.0,0.0,8.0,1.0,1.0,1.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Eastern Europe,January,0,1.0,0.0,2.0,1.0,15.0,0.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Western Europe,October,0,1.0,0.0,8.0,1.0,1.0,10.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Western Europe,October,0,1.0,0.0,2.0,1.0,1.0,10.0
TRANSFER,Standard Class,39.99000168,0,Girls' Apparel,Corporate,4,Western Europe,September,0,1.0,0.0,12.0,1.0,1.0,5.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Western Europe,September,0,1.0,0.0,2.0,1.0,1.0,5.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Southern Europe,July,0,1.0,0.0,2.0,1.0,6.0,1.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Western Europe,October,0,1.0,0.0,8.0,1.0,1.0,10.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Northern Europe,June,0,1.0,0.0,7.0,1.0,4.0,7.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Western Europe,September,0,1.0,0.0,7.0,1.0,1.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southern Europe,August,0,1.0,0.0,0.0,1.0,6.0,4.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southern Europe,July,0,1.0,0.0,0.0,1.0,6.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southern Europe,October,0,1.0,0.0,0.0,1.0,6.0,10.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Western Europe,July,0,1.0,0.0,2.0,1.0,1.0,1.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Eastern Europe,October,0,1.0,0.0,2.0,1.0,15.0,10.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Northern Europe,July,0,1.0,0.0,8.0,1.0,4.0,1.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Western Europe,September,0,1.0,0.0,8.0,1.0,1.0,5.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Western Europe,September,0,1.0,0.0,2.0,1.0,1.0,5.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Central America,February,0,1.0,0.0,7.0,1.0,0.0,8.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,May,0,1.0,0.0,0.0,1.0,0.0,3.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South America,June,0,1.0,0.0,0.0,1.0,2.0,7.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Caribbean,March,0,1.0,0.0,0.0,1.0,7.0,2.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,March,0,1.0,0.0,2.0,1.0,0.0,2.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,South America,March,0,1.0,0.0,7.0,1.0,2.0,2.0
TRANSFER,Standard Class,34.99000168,0,Fitness Accessories,Corporate,4,Central America,March,0,1.0,0.0,35.0,1.0,0.0,2.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Caribbean,April,0,1.0,0.0,7.0,1.0,7.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,May,0,1.0,0.0,0.0,1.0,0.0,3.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South America,June,0,1.0,0.0,0.0,1.0,2.0,7.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South America,January,0,1.0,0.0,0.0,1.0,2.0,0.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,March,0,1.0,0.0,0.0,1.0,0.0,2.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,January,0,1.0,0.0,0.0,1.0,0.0,0.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,April,0,1.0,0.0,0.0,1.0,0.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South America,April,0,1.0,0.0,0.0,1.0,2.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,April,0,1.0,0.0,0.0,1.0,0.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South America,April,0,1.0,0.0,0.0,1.0,2.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Caribbean,April,0,1.0,0.0,0.0,1.0,7.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,January,0,1.0,0.0,0.0,1.0,0.0,0.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,May,0,1.0,0.0,2.0,1.0,0.0,3.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Central America,February,0,1.0,0.0,8.0,1.0,0.0,8.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,February,0,1.0,0.0,2.0,1.0,0.0,8.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,February,0,1.0,0.0,2.0,1.0,2.0,8.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,June,0,1.0,0.0,2.0,1.0,2.0,7.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,April,0,1.0,0.0,2.0,1.0,2.0,6.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,April,0,1.0,0.0,2.0,1.0,0.0,6.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,South America,February,0,1.0,0.0,8.0,1.0,2.0,8.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,May,0,1.0,0.0,2.0,1.0,0.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,April,0,1.0,0.0,2.0,1.0,0.0,6.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,April,0,1.0,0.0,2.0,1.0,2.0,6.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,February,0,1.0,0.0,2.0,1.0,2.0,8.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Central America,February,0,1.0,0.0,8.0,1.0,0.0,8.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,March,0,1.0,0.0,2.0,1.0,0.0,2.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,March,0,1.0,0.0,2.0,1.0,0.0,2.0
TRANSFER,Standard Class,59.99000168,0,Baseball & Softball,Corporate,4,South America,January,0,1.0,0.0,18.0,1.0,2.0,0.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Caribbean,May,0,1.0,0.0,7.0,1.0,7.0,3.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Central America,May,0,1.0,0.0,7.0,1.0,0.0,3.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Caribbean,February,0,1.0,0.0,7.0,1.0,7.0,8.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Central America,March,0,1.0,0.0,7.0,1.0,0.0,2.0
TRANSFER,Standard Class,27.98999977,0,Electronics,Corporate,4,Caribbean,May,0,1.0,0.0,9.0,1.0,7.0,3.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,June,0,1.0,0.0,0.0,1.0,0.0,7.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,May,0,1.0,0.0,0.0,1.0,0.0,3.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,February,0,1.0,0.0,0.0,1.0,0.0,8.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,March,0,1.0,0.0,0.0,1.0,0.0,2.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,March,0,1.0,0.0,0.0,1.0,0.0,2.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South America,January,0,1.0,0.0,0.0,1.0,2.0,0.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South America,March,0,1.0,0.0,0.0,1.0,2.0,2.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Caribbean,April,0,1.0,0.0,0.0,1.0,7.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Caribbean,March,0,1.0,0.0,0.0,1.0,7.0,2.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Caribbean,April,0,1.0,0.0,2.0,1.0,7.0,6.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Caribbean,March,0,1.0,0.0,2.0,1.0,7.0,2.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Central America,May,0,1.0,0.0,8.0,1.0,0.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,June,0,1.0,0.0,2.0,1.0,0.0,7.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,January,0,1.0,0.0,2.0,1.0,2.0,0.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Caribbean,May,0,1.0,0.0,8.0,1.0,7.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Caribbean,May,0,1.0,0.0,2.0,1.0,7.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,May,0,1.0,0.0,2.0,1.0,0.0,3.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Central America,June,0,1.0,0.0,8.0,1.0,0.0,7.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Central America,January,0,1.0,0.0,8.0,1.0,0.0,0.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Caribbean,June,0,1.0,0.0,2.0,1.0,7.0,7.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,South America,January,0,1.0,0.0,8.0,1.0,2.0,0.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,May,0,1.0,0.0,2.0,1.0,0.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,February,0,1.0,0.0,2.0,1.0,2.0,8.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,March,0,1.0,0.0,2.0,1.0,2.0,2.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Central America,February,0,1.0,0.0,2.0,1.0,0.0,8.0
TRANSFER,Standard Class,15.98999977,0,Trade-In,Corporate,4,Central America,March,0,1.0,0.0,14.0,1.0,0.0,2.0
TRANSFER,Standard Class,31.98999977,0,Electronics,Corporate,4,Central America,April,0,1.0,0.0,9.0,1.0,0.0,6.0
TRANSFER,Standard Class,24.98999977,0,Lacrosse,Corporate,4,South America,March,0,1.0,0.0,33.0,1.0,2.0,2.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,South America,February,0,1.0,0.0,7.0,1.0,2.0,8.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Central America,March,0,1.0,0.0,0.0,1.0,0.0,2.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South America,May,0,1.0,0.0,2.0,1.0,2.0,3.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,Caribbean,March,0,1.0,0.0,8.0,1.0,7.0,2.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Eastern Asia,December,0,1.0,0.0,7.0,1.0,10.0,9.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Oceania,March,0,1.0,0.0,0.0,1.0,3.0,2.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South Asia,December,0,1.0,0.0,2.0,1.0,9.0,9.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,West Asia,October,0,1.0,0.0,2.0,1.0,12.0,10.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Southeast Asia,December,0,1.0,0.0,2.0,1.0,5.0,9.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,West Asia,December,0,1.0,0.0,8.0,1.0,12.0,9.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Southeast Asia,October,0,1.0,0.0,7.0,1.0,5.0,10.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southeast Asia,February,0,1.0,0.0,0.0,1.0,5.0,8.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West Asia,January,0,1.0,0.0,0.0,1.0,12.0,0.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South Asia,January,0,1.0,0.0,0.0,1.0,9.0,0.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Oceania,December,0,1.0,0.0,0.0,1.0,3.0,9.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South Asia,February,0,1.0,0.0,0.0,1.0,9.0,8.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Eastern Asia,December,0,1.0,0.0,0.0,1.0,10.0,9.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South Asia,March,0,1.0,0.0,0.0,1.0,9.0,2.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southeast Asia,March,0,1.0,0.0,0.0,1.0,5.0,2.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Oceania,November,0,1.0,0.0,0.0,1.0,3.0,11.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Southeast Asia,December,0,1.0,0.0,0.0,1.0,5.0,9.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Southeast Asia,November,0,1.0,0.0,2.0,1.0,5.0,11.0
TRANSFER,Standard Class,30.0,0,Shop By Sport,Corporate,4,Eastern Asia,December,0,1.0,0.0,8.0,1.0,10.0,9.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South Asia,February,0,1.0,0.0,2.0,1.0,9.0,8.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Southeast Asia,February,0,1.0,0.0,2.0,1.0,5.0,8.0
TRANSFER,Standard Class,17.98999977,0,Golf Balls,Corporate,4,West Asia,August,0,1.0,0.0,11.0,1.0,12.0,4.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Oceania,December,0,1.0,0.0,7.0,1.0,3.0,9.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Eastern Asia,December,0,1.0,0.0,7.0,1.0,10.0,9.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West Asia,October,0,1.0,0.0,0.0,1.0,12.0,10.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West Asia,December,0,1.0,0.0,0.0,1.0,12.0,9.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Oceania,December,0,1.0,0.0,0.0,1.0,3.0,9.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,Eastern Asia,December,0,1.0,0.0,0.0,1.0,10.0,9.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,West Asia,January,0,1.0,0.0,2.0,1.0,12.0,0.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,West Asia,December,0,1.0,0.0,2.0,1.0,12.0,9.0
TRANSFER,Standard Class,19.98999977,0,Golf Balls,Corporate,4,South Asia,January,0,1.0,0.0,11.0,1.0,9.0,0.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,Southeast Asia,February,0,1.0,0.0,2.0,1.0,5.0,8.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West of USA,April,0,1.0,0.0,0.0,1.0,8.0,6.0
TRANSFER,Standard Class,59.99000168,0,Baseball & Softball,Corporate,4,South of  USA,August,0,1.0,0.0,18.0,1.0,14.0,4.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,Canada,December,0,1.0,0.0,7.0,1.0,21.0,9.0
TRANSFER,Standard Class,44.99000168,0,Electronics,Corporate,4,Canada,October,0,1.0,0.0,9.0,1.0,21.0,10.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,US Center,April,0,1.0,0.0,0.0,1.0,13.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West of USA,May,0,1.0,0.0,0.0,1.0,8.0,3.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West of USA,July,0,1.0,0.0,0.0,1.0,8.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,South of  USA,August,0,1.0,0.0,0.0,1.0,14.0,4.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,US Center,August,0,1.0,0.0,0.0,1.0,13.0,4.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West of USA,May,0,1.0,0.0,0.0,1.0,8.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,West of USA,May,0,1.0,0.0,2.0,1.0,8.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,US Center,August,0,1.0,0.0,2.0,1.0,13.0,4.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,4,West of USA,May,0,1.0,0.0,7.0,1.0,8.0,3.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West of USA,May,0,1.0,0.0,0.0,1.0,8.0,3.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,US Center,June,0,1.0,0.0,0.0,1.0,13.0,7.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,West of USA,April,0,1.0,0.0,0.0,1.0,8.0,6.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,4,East of USA,August,0,1.0,0.0,0.0,1.0,11.0,4.0
TRANSFER,Standard Class,25.0,0,Girls' Apparel,Corporate,4,US Center,July,0,1.0,0.0,12.0,1.0,13.0,1.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,West of USA,August,0,1.0,0.0,8.0,1.0,8.0,4.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South of  USA,August,0,1.0,0.0,2.0,1.0,14.0,4.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,West of USA,June,0,1.0,0.0,8.0,1.0,8.0,7.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,South of  USA,August,0,1.0,0.0,8.0,1.0,14.0,4.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,East of USA,May,0,1.0,0.0,8.0,1.0,11.0,3.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,South of  USA,August,0,1.0,0.0,2.0,1.0,14.0,4.0
TRANSFER,Standard Class,39.99000168,0,Girls' Apparel,Corporate,4,East of USA,April,0,1.0,0.0,12.0,1.0,11.0,6.0
TRANSFER,Standard Class,27.98999977,0,Electronics,Corporate,4,Canada,December,0,1.0,0.0,9.0,1.0,21.0,9.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,4,West of USA,July,0,1.0,0.0,8.0,1.0,8.0,1.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,4,West of USA,August,0,1.0,0.0,2.0,1.0,8.0,4.0
TRANSFER,Standard Class,34.99000168,0,Baseball & Softball,Corporate,5,West Africa,November,0,1.0,0.0,18.0,1.0,16.0,11.0
TRANSFER,Standard Class,27.98999977,0,Electronics,Corporate,5,Central Africa,November,0,1.0,0.0,9.0,1.0,19.0,11.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,West Africa,November,0,1.0,0.0,0.0,1.0,16.0,11.0
TRANSFER,Standard Class,19.98999977,0,Golf Balls,Corporate,5,West Africa,December,0,1.0,0.0,11.0,1.0,16.0,9.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Southern Africa,November,0,1.0,0.0,2.0,1.0,20.0,11.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,East Africa,December,0,1.0,0.0,2.0,1.0,18.0,9.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,5,North Africa,December,0,1.0,0.0,8.0,1.0,17.0,9.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,West Africa,January,0,1.0,0.0,2.0,1.0,16.0,0.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,North Africa,September,0,1.0,0.0,2.0,1.0,17.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,North Africa,January,0,1.0,0.0,0.0,1.0,17.0,0.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Southern Africa,August,0,1.0,0.0,2.0,1.0,20.0,4.0
TRANSFER,Standard Class,31.98999977,0,Electronics,Corporate,5,West Africa,October,0,1.0,0.0,9.0,1.0,16.0,10.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Southern Europe,July,0,1.0,0.0,7.0,1.0,6.0,1.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Eastern Europe,November,0,1.0,0.0,7.0,1.0,15.0,11.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Western Europe,June,0,1.0,0.0,0.0,1.0,1.0,7.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Western Europe,June,0,1.0,0.0,0.0,1.0,1.0,7.0
TRANSFER,Standard Class,31.98999977,0,Electronics,Corporate,5,Western Europe,August,0,1.0,0.0,9.0,1.0,1.0,4.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Northern Europe,June,0,1.0,0.0,7.0,1.0,4.0,7.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Southern Europe,October,0,1.0,0.0,7.0,1.0,6.0,10.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Southern Europe,September,0,1.0,0.0,7.0,1.0,6.0,5.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Western Europe,September,0,1.0,0.0,7.0,1.0,1.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Northern Europe,July,0,1.0,0.0,0.0,1.0,4.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Southern Europe,September,0,1.0,0.0,0.0,1.0,6.0,5.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Southern Europe,July,0,1.0,0.0,0.0,1.0,6.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Western Europe,September,0,1.0,0.0,0.0,1.0,1.0,5.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Western Europe,July,0,1.0,0.0,2.0,1.0,1.0,1.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Southern Europe,September,0,1.0,0.0,2.0,1.0,6.0,5.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Western Europe,September,0,1.0,0.0,2.0,1.0,1.0,5.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Western Europe,June,0,1.0,0.0,2.0,1.0,1.0,7.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Northern Europe,July,0,1.0,0.0,2.0,1.0,4.0,1.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Western Europe,June,0,1.0,0.0,2.0,1.0,1.0,7.0
TRANSFER,Standard Class,39.99000168,0,Shop By Sport,Corporate,5,Southern Europe,June,0,1.0,0.0,8.0,1.0,6.0,7.0
TRANSFER,Standard Class,50.0,0,Women's Apparel,Corporate,5,Western Europe,September,0,1.0,0.0,2.0,1.0,1.0,5.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Northern Europe,July,0,1.0,0.0,7.0,1.0,4.0,1.0
TRANSFER,Standard Class,31.98999977,0,Electronics,Corporate,5,Northern Europe,October,0,1.0,0.0,9.0,1.0,4.0,10.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Western Europe,June,0,1.0,0.0,7.0,1.0,1.0,7.0
TRANSFER,Standard Class,99.98999786,0,Cardio Equipment,Corporate,5,Western Europe,July,0,1.0,0.0,7.0,1.0,1.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Southern Europe,October,0,1.0,0.0,0.0,1.0,6.0,10.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Northern Europe,July,0,1.0,0.0,0.0,1.0,4.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Southern Europe,July,0,1.0,0.0,0.0,1.0,6.0,1.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Southern Europe,June,0,1.0,0.0,0.0,1.0,6.0,7.0
TRANSFER,Standard Class,59.99000168,0,Cleats,Corporate,5,Northern Europe,August,0,1.0,0.0,0.0,1.0,4.0,4.0
